LAT,LON,YEAR,DOY,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M,PS,T2M_RANGE,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN
15.65761,32.54961,2019,138,0,16.89,44.35,28.64,36.33,95.55,15.7,38.46,25.63
15.65761,32.54961,2019,139,0,19.3,42.92,29.35,35.74,95.78,13.57,38.45,25.52
15.65761,32.54961,2019,140,0,10.15,41.75,26.83,33.68,95.92,14.93,38.45,26.07
15.65761,32.54961,2019,141,0,6.58,40.97,23,32.26,95.93,17.97,38.44,27.27
15.65761,32.54961,2019,142,0,15.68,41.91,23.91,33.51,95.92,18,38.43,26.12
15.65761,32.54961,2019,143,0,15.59,42.17,27.01,34.68,95.84,15.16,38.42,25.79
15.65761,32.54961,2019,144,0,17.54,42.66,26.83,35.47,95.75,15.83,38.42,25.26
15.65761,32.54961,2019,145,0,35.92,41.34,28.92,35.13,95.93,12.42,38.41,25.07
15.65761,32.54961,2019,146,0,32.47,41.16,28.35,35.22,95.84,12.81,38.4,25.19
15.65761,32.54961,2019,147,0,19.93,43.28,30.14,37.13,95.66,13.15,38.39,25.23
15.65761,32.54961,2019,148,0.15,20.48,43.54,31.85,37.2,95.67,11.69,38.38,21.39
15.65761,32.54961,2019,149,0.08,31.22,42.93,28.86,35.72,95.75,14.07,38.37,24.55
15.65761,32.54961,2019,150,0,34.6,41.14,28.13,34.81,95.84,13.01,38.36,24.77
15.65761,32.54961,2019,151,0,27.62,42.43,28.7,35.91,95.66,13.73,38.35,25.23
15.65761,32.54961,2019,152,0,28.41,42.38,28.98,36.13,95.66,13.4,38.34,25.15
15.65761,32.54961,2019,153,0,30.66,42.35,29.29,36.35,95.75,13.06,38.33,24.9
15.65761,32.54961,2019,154,0,29.5,42.43,30.34,36.58,95.81,12.09,38.32,25.04
15.65761,32.54961,2019,155,2.74,34.01,41.94,29.65,35.42,95.87,12.29,38.31,15.03
15.65761,32.54961,2019,156,0.01,36.72,41.01,28.28,34.59,95.87,12.73,38.3,24.85
15.65761,32.54961,2019,157,0.07,32.74,41.7,28.05,35.1,95.89,13.66,38.29,24.97
15.65761,32.54961,2019,158,0,23.49,43.97,28.72,36.59,95.77,15.25,38.29,25.11
15.65761,32.54961,2019,159,0,27.69,41.65,30.66,35.88,95.93,10.99,38.28,25.13
15.65761,32.54961,2019,160,0,26.53,42.93,28.33,35.7,95.87,14.61,38.27,24.37
15.65761,32.54961,2019,161,0.08,32.75,40.79,30.09,35.12,95.85,10.7,38.26,24.93
15.65761,32.54961,2019,162,0.45,35.86,40.81,28.72,34.36,96.02,12.09,38.25,20.74
15.65761,32.54961,2019,163,0.11,36.74,39.42,28.05,33.82,96.07,11.37,38.25,23.9
15.65761,32.54961,2019,164,0,31.58,41.71,28.94,35.4,96.03,12.77,38.24,24.44
15.65761,32.54961,2019,165,0,15.49,42.38,27.85,35.29,95.93,14.52,38.23,24.83
15.65761,32.54961,2019,166,0,14.8,41.79,27.83,34.83,95.91,13.96,38.22,25.36
15.65761,32.54961,2019,167,0,15.96,41.66,27.23,34.55,95.95,14.42,38.22,25.43
15.65761,32.54961,2019,168,0,14.33,40.76,26.13,33.95,96.09,14.63,38.21,24.73
15.65761,32.54961,2019,169,0.11,20.11,40.61,27.13,33.99,96.17,13.48,38.2,24.6
15.65761,32.54961,2019,170,0,20.07,42.58,26.36,35.18,95.99,16.21,38.2,25.08
15.65761,32.54961,2019,171,0,19.37,43.81,27.61,36.07,95.86,16.2,38.19,25.55
15.65761,32.54961,2019,172,0,25.7,43.56,28.33,36.01,95.82,15.23,38.19,25.18
15.65761,32.54961,2019,173,0,31.36,42.62,27.97,35.31,95.72,14.65,38.18,25.21
15.65761,32.54961,2019,174,0,33.74,41.89,28.74,35.33,95.75,13.15,38.18,20.04
15.65761,32.54961,2019,175,0,34.28,41.01,28.7,34.61,95.81,12.3,38.17,25.24
15.65761,32.54961,2019,176,0.01,28.86,41.25,27.77,34.57,95.83,13.48,38.17,24.42
15.65761,32.54961,2019,177,0,34.65,40.85,27.56,34.14,95.95,13.29,38.16,24.85
15.65761,32.54961,2019,178,0,30.35,43.11,27.79,35.77,95.81,15.32,38.16,24.66
15.65761,32.54961,2019,179,0.03,35.48,41.6,28.36,35.09,95.71,13.25,38.16,24.66
15.65761,32.54961,2019,180,0.16,35.04,40.5,28.9,34.87,95.71,11.61,38.15,13.9
15.65761,32.54961,2019,181,0.75,43.43,37.66,28.8,33.03,95.87,8.86,38.15,24.05
15.65761,32.54961,2019,182,0.02,41.97,38.5,28.75,33.34,95.96,9.76,38.15,24.51
15.65761,32.54961,2019,183,0,35.07,40.99,28.5,34.65,95.87,12.5,38.15,24.3
15.65761,32.54961,2019,184,0,32.55,42.09,27.99,34.9,95.83,14.1,38.15,24.98
15.65761,32.54961,2019,185,0,35.3,40.27,28.12,34.37,95.9,12.15,38.15,24.74
15.65761,32.54961,2019,186,0,28.59,41.78,27.45,35.16,95.77,14.34,38.15,24.99
15.65761,32.54961,2019,187,0,27.47,42.45,29.39,36.13,95.64,13.05,38.15,24.65
15.65761,32.54961,2019,188,0.03,33.46,40.05,29.77,34.38,95.82,10.28,38.15,14.18
15.65761,32.54961,2019,189,0.04,43.53,37.03,27.83,31.87,96.21,9.2,38.15,15.53
15.65761,32.54961,2019,190,0.02,31.37,40.12,27.22,33.6,96.08,12.9,38.15,24.4
15.65761,32.54961,2019,191,0,24.37,41.48,26.81,34.03,95.78,14.67,38.15,25.28
15.65761,32.54961,2019,192,0.02,34.16,39.61,26.87,33.09,95.87,12.74,38.15,13.46
15.65761,32.54961,2019,193,0.03,36.44,38.44,27.56,32.63,96.21,10.88,38.15,21.76
15.65761,32.54961,2019,194,0.07,34.8,39.09,27.14,33.49,96.12,11.95,38.15,23.87
15.65761,32.54961,2019,195,0.16,39.21,39.35,27.9,33.09,95.99,11.46,38.15,18.7
15.65761,32.54961,2019,196,0.08,41.11,38.08,26.48,32.1,96.08,11.6,38.15,21.91
15.65761,32.54961,2019,197,0,35.8,39.54,26.8,33.64,96.03,12.74,38.15,24.13
15.65761,32.54961,2019,198,1.09,43.51,37.38,27.72,31.98,96,9.66,38.15,13.34
15.65761,32.54961,2019,199,1,54.26,34.44,26.26,29.86,96.14,8.18,38.15,24.51
15.65761,32.54961,2019,200,0.06,39.63,38.93,25.41,32.68,96.1,13.51,38.15,23.35
15.65761,32.54961,2019,201,0.01,32.95,41.39,27.49,34.96,95.87,13.9,38.15,24.43
15.65761,32.54961,2019,202,0,29.05,42.79,28.76,35.89,95.72,14.03,38.14,24.84
15.65761,32.54961,2019,203,0,33.8,41.56,29.02,35.13,95.72,12.53,38.14,24.17
15.65761,32.54961,2019,204,0.02,31.35,41.39,28.12,34.39,95.73,13.27,38.14,24.71
15.65761,32.54961,2019,205,0.01,29.18,40.85,27.55,34.01,95.79,13.3,38.14,24.93
15.65761,32.54961,2019,206,0,18.4,41.41,26.87,34.36,95.85,14.55,38.13,25.42
15.65761,32.54961,2019,207,0,13.01,42.94,26.05,34.56,95.76,16.89,38.13,24.46
15.65761,32.54961,2019,208,0,15.18,42.78,26.09,35.01,95.66,16.69,38.13,25.35
15.65761,32.54961,2019,209,0,19.84,41.3,28.1,34.67,95.75,13.21,38.12,25
15.65761,32.54961,2019,210,0.05,21.58,41.43,26.73,34.49,95.78,14.7,38.12,23.07
15.65761,32.54961,2019,211,0.02,28.72,41.27,27.52,34.77,95.75,13.75,38.11,24.33
15.65761,32.54961,2019,212,1.84,36.73,39,27.98,33.44,95.81,11.02,38.11,23.36
15.65761,32.54961,2019,213,0.15,49.38,35.63,26.35,31.09,96.08,9.28,38.1,15.79
15.65761,32.54961,2019,214,1.06,46.58,37.12,27.2,31.43,96.17,9.91,38.09,20.53
15.65761,32.54961,2019,215,0.01,41.65,39.69,25.71,32.66,95.97,13.99,38.09,23.45
15.65761,32.54961,2019,216,0.19,43.98,39.24,27.3,32.54,95.9,11.94,38.08,24.09
15.65761,32.54961,2019,217,1.26,54.31,34.61,25.86,30,96.14,8.75,38.07,13.99
15.65761,32.54961,2019,218,3.46,52.32,35.78,25.93,30.77,96.17,9.85,38.06,16.64
15.65761,32.54961,2019,219,3.19,58.83,33.43,25.51,29.36,96.14,7.92,38.05,23.99
15.65761,32.54961,2019,220,2.79,56.36,35.6,25.01,30,96.11,10.59,38.04,23.81
15.65761,32.54961,2019,221,12.4,63.11,34.02,25.48,28.95,96.19,8.54,38.02,14.47
15.65761,32.54961,2019,222,1.72,57.79,34.61,25.03,29.18,96.17,9.58,38.01,19.07
15.65761,32.54961,2019,223,1.61,59.32,33.17,23.96,28.21,96.11,9.2,38,22.89
15.65761,32.54961,2019,224,5.46,67.29,31.59,23.97,27.33,96.1,7.63,37.98,15.62
15.65761,32.54961,2019,225,2.24,67.23,32.28,23.52,27.48,96.09,8.76,37.96,19.5
15.65761,32.54961,2019,226,0.97,59.87,33.12,24.39,28.29,96.13,8.73,37.94,15.78
15.65761,32.54961,2019,227,0.15,52.5,35.72,23.76,29.62,96.14,11.96,37.92,23.82
15.65761,32.54961,2019,228,0.41,53.48,35.65,24.17,30.08,96.19,11.48,37.9,23.94
15.65761,32.54961,2019,229,1.94,53.92,34.74,26.09,30.29,96.08,8.65,37.88,23.39
15.65761,32.54961,2019,230,7.9,64.12,34.4,24.89,28.55,95.97,9.51,37.85,21.07
15.65761,32.54961,2019,231,6.85,70.27,32,24.22,27.94,96.14,7.78,37.83,8.21
15.65761,32.54961,2019,232,3.8,65.34,32.02,25.13,28.76,96.19,6.89,37.8,23.3
15.65761,32.54961,2019,233,0.13,53.28,37.28,24.94,30.7,96.07,12.34,37.77,23.98
15.65761,32.54961,2019,234,2.15,59.69,34.29,25.05,29.35,96.06,9.24,37.74,23.78
15.65761,32.54961,2019,235,0.93,55.12,36.12,24.72,30.02,96.12,11.4,37.71,15.67
15.65761,32.54961,2019,236,4.19,62.77,33.18,25.44,28.9,96.27,7.74,37.68,21.74
15.65761,32.54961,2019,237,2.65,61.28,33.89,24.78,28.72,96.2,9.11,37.64,23.84
15.65761,32.54961,2019,238,0.44,49.07,37.16,24.66,30.15,96.12,12.49,37.61,24.08
15.65761,32.54961,2019,239,0.3,51.97,36.99,23.65,30.15,96.14,13.33,37.57,23.14
15.65761,32.54961,2019,240,0.25,51.44,37.58,24.25,30.68,96.07,13.33,37.53,24.16
15.65761,32.54961,2019,241,0.07,49.87,37.77,25.4,31.02,95.99,12.37,37.49,24.23
15.65761,32.54961,2019,242,0.02,51.06,38.7,24.37,31.04,95.91,14.33,37.45,24.27
15.65761,32.54961,2019,243,0.03,45.69,39.39,24.5,31.51,95.79,14.89,37.4,24.23
15.65761,32.54961,2019,244,0.02,43.1,39.64,24.08,31.41,95.79,15.57,37.36,24.74
15.65761,32.54961,2019,245,0,41.7,39.03,24.88,31.27,95.93,14.15,37.31,24.67
15.65761,32.54961,2019,246,0.03,45.54,40.14,25.17,31.71,95.98,14.97,37.26,24.55
15.65761,32.54961,2019,247,0.02,48.12,38.2,25.62,31.07,95.94,12.58,37.21,24.4
15.65761,32.54961,2019,248,0,42.37,39,23.82,31.03,95.95,15.18,37.16,19.58
15.65761,32.54961,2019,249,0.06,39.16,39.27,25.01,31.67,96.05,14.26,37.1,23.47
15.65761,32.54961,2019,250,1.01,47.28,39.56,25.22,31.97,96.08,14.35,37.05,24.17
15.65761,32.54961,2019,251,0.02,42.94,40.49,25.61,32.57,95.96,14.88,36.99,24.32
15.65761,32.54961,2019,252,0.17,50.05,37.12,25.53,30.67,96.02,11.59,36.93,23.03
15.65761,32.54961,2019,253,5.06,62.63,32.56,25.6,28.56,96.2,6.96,36.87,17.74
15.65761,32.54961,2019,254,0.61,53.2,35.7,24.48,29.78,96.27,11.22,-99,-99
15.65761,32.54961,2019,255,0.05,41.1,38.26,25.02,31.29,96.16,13.25,36.74,19.93
15.65761,32.54961,2019,256,0.02,35.32,40.1,23.51,31.75,96.01,16.59,36.67,23.94
15.65761,32.54961,2019,257,0.03,43.81,39.22,24.18,31.49,96.03,15.04,36.6,23.51
15.65761,32.54961,2019,258,0.17,42.02,38.74,25.94,31.75,96.05,12.8,36.53,17.58
15.65761,32.54961,2019,259,14.63,55.28,36.79,26.14,30.2,96.01,10.65,-99,-99
15.65761,32.54961,2019,260,0,42.93,39.1,24.5,31.45,95.92,14.6,36.38,23.48
15.65761,32.54961,2019,261,0,45.13,38.57,24.66,31.02,95.99,13.91,-99,-99
15.65761,32.54961,2019,262,0,53.24,37.62,24.87,30.78,96.04,12.75,36.23,23.61
15.65761,32.54961,2019,263,0,47.05,39.29,24.96,32.1,95.91,14.33,36.15,23.23
15.65761,32.54961,2019,264,0.03,44.26,39.52,26.14,32.18,95.78,13.38,36.07,22.41
15.65761,32.54961,2019,265,0.01,56.57,35.08,26.21,30.06,95.94,8.87,35.98,23.26
15.65761,32.54961,2019,266,0,48.98,38.81,24.98,31.49,96.03,13.83,35.9,23.35
15.65761,32.54961,2019,267,0.01,40.33,40.41,26.29,32.9,95.92,14.12,35.81,23.35
15.65761,32.54961,2019,268,0,39.54,40.71,25.4,32.66,95.84,15.32,35.72,23.17
15.65761,32.54961,2019,269,0,43.23,40.68,25.72,32.93,95.87,14.97,35.63,23.06
15.65761,32.54961,2019,270,0.02,47.81,38.93,26.09,31.93,95.97,12.83,35.54,22.36
15.65761,32.54961,2019,271,0.83,51.37,37.47,26.06,31.4,96.01,11.41,35.44,22.52
15.65761,32.54961,2019,272,0.77,49.72,36.92,26.11,31.38,95.91,10.81,35.35,21.75
15.65761,32.54961,2019,273,0.21,48.88,36.97,26.82,31.2,95.88,10.15,35.25,22.38
15.65761,32.54961,2019,274,0.19,57.93,32.91,25.83,29.11,96.02,7.08,35.15,12.21
15.65761,32.54961,2019,275,12.72,62.71,32.9,24.87,28.24,96.13,8.03,-99,-99
15.65761,32.54961,2019,276,0.66,63.74,33.41,23.64,28.38,96.08,9.77,34.95,21.96
15.65761,32.54961,2019,277,0.11,51.37,38.07,24.84,31.01,95.98,13.24,34.85,23.09
15.65761,32.54961,2019,278,0.14,49.1,38.19,25.13,31.33,95.98,13.07,34.74,22.88
15.65761,32.54961,2019,279,0.26,51.65,37.45,25.35,30.84,95.97,12.09,34.64,23.13
15.65761,32.54961,2019,280,0.13,46.58,38.48,24.37,30.95,95.96,14.11,34.53,23.14
15.65761,32.54961,2019,281,0.01,42.97,39.47,24.15,31.31,95.97,15.32,34.42,18.93
15.65761,32.54961,2019,282,0,42.65,39.12,24.16,31.37,96,14.96,34.32,23.17
15.65761,32.54961,2019,283,0,39.8,39.03,25.09,31.81,95.92,13.94,34.2,23.21
15.65761,32.54961,2019,284,0.07,47.04,37.8,25.15,31.3,95.95,12.66,34.09,22.71
15.65761,32.54961,2019,285,0.03,45.56,37.01,25.66,31.22,95.95,11.35,33.98,14.67
15.65761,32.54961,2019,286,7.96,45.18,37.68,25.13,31.21,95.95,12.54,33.87,19
15.65761,32.54961,2019,287,4.23,54.76,34.64,25.44,29.77,96.11,9.2,33.75,20.61
15.65761,32.54961,2019,288,17.46,57.65,34.87,24.7,29.19,96.08,10.17,33.63,21.7
15.65761,32.54961,2019,289,0.01,48.4,37.03,24.01,30.24,95.97,13.02,33.52,22.37
15.65761,32.54961,2019,290,0.24,45.6,37,23.82,30.67,95.98,13.18,33.4,20.43
15.65761,32.54961,2019,291,0.14,53.94,36.47,24.88,30.61,95.99,11.59,33.28,20.53
15.65761,32.54961,2019,292,0,43.14,38.42,26.13,32.05,95.96,12.28,33.16,20.72
15.65761,32.54961,2019,293,0,43.76,39.03,25.73,31.83,95.98,13.29,33.04,21.52
15.65761,32.54961,2019,294,0,46.65,38.5,24.97,31.35,95.92,13.53,32.92,21.41
15.65761,32.54961,2019,295,0,35.83,38.63,25.33,31.83,95.77,13.3,32.8,21.98
15.65761,32.54961,2019,296,0.25,44.2,38.52,25.94,31.68,95.82,12.58,32.68,21.45
15.65761,32.54961,2019,297,0.16,39,38.1,24.96,31.38,96.03,13.14,32.56,21.61
15.65761,32.54961,2019,298,0.01,25.54,37.23,24.95,30.31,96.16,12.28,32.43,21.59
15.65761,32.54961,2019,299,0,17.93,35.85,22.34,28.23,96.2,13.51,32.31,21.93
15.65761,32.54961,2019,300,0,19.03,35.38,19.28,26.96,96.08,16.1,32.19,21.89
15.65761,32.54961,2019,301,0,24.94,36.25,20.14,27.96,96.01,16.11,32.07,21.43
15.65761,32.54961,2019,302,0,24.71,36.94,21.14,28.9,96.05,15.81,31.95,21.81
15.65761,32.54961,2019,303,0,28.12,37.56,22.67,30.35,96.08,14.89,31.83,21.29
15.65761,32.54961,2019,304,0,25.98,37.63,24.71,30.78,96.13,12.92,31.7,21.26
15.65761,32.54961,2019,305,0,23.12,37.35,22.33,29.29,96.12,15.02,31.58,22
15.65761,32.54961,2019,306,0,19.79,37.4,21.59,28.82,96.09,15.8,31.46,22.31
15.65761,32.54961,2019,307,0,21.72,38.07,20.77,29.17,96.2,17.29,-99,-99
15.65761,32.54961,2019,308,0,27.03,37.7,22.94,29.78,96.2,14.76,31.22,21.78
15.65761,32.54961,2019,309,0,28.77,37.56,22.05,29.5,96.09,15.51,31.11,21.2
15.65761,32.54961,2019,310,0.08,29.55,37.57,22.56,30.3,95.97,15.01,30.99,20.84
15.65761,32.54961,2019,311,0.09,28.44,37.78,24.14,31.11,96.04,13.65,30.87,20.92
15.65761,32.54961,2019,312,0,22.89,37.92,23.86,30.48,96.14,14.07,30.75,21.18
15.65761,32.54961,2019,313,0,16.88,36.88,22.12,28.62,96.21,14.76,30.64,21.34
15.65761,32.54961,2019,314,0,16.2,34.62,19.35,26.17,96.14,15.27,30.53,21.74
15.65761,32.54961,2019,315,0,18.4,33.94,16.9,24.86,96,17.04,30.41,21.88
15.65761,32.54961,2019,316,0,19.43,35.23,17.38,25.78,95.94,17.85,30.3,21.64
15.65761,32.54961,2019,317,0,17.23,35.32,17.96,26.26,96.06,17.36,30.19,21.45
15.65761,32.54961,2019,318,0,16.97,36.46,18.04,26.93,96.1,18.43,30.08,21.26
15.65761,32.54961,2019,319,0,21.8,36.06,20.01,27.87,96.12,16.05,29.97,20.75
15.65761,32.54961,2019,320,0,35.62,36.44,21.76,28.87,95.88,14.68,29.87,20.35
15.65761,32.54961,2019,321,0,30.35,35.39,21.71,28.07,95.96,13.68,29.76,20.8
15.65761,32.54961,2019,322,0,18.98,35.18,19.2,26.52,96.16,15.99,29.66,20.72
15.65761,32.54961,2019,323,0,14.95,35.09,17.58,25.53,96.18,17.52,29.56,21.19
15.65761,32.54961,2019,324,0,21.2,34.36,17.03,25.18,96.14,17.33,29.46,20.89
15.65761,32.54961,2019,325,0,34.65,33.77,19.54,26.22,96.07,14.23,29.37,20.45
15.65761,32.54961,2019,326,0,24.4,33.85,18.88,25.83,96.18,14.97,29.27,20.61
15.65761,32.54961,2019,327,0,26.28,33.31,18.1,25.11,96.26,15.21,29.18,20.58
15.65761,32.54961,2019,328,0,25.84,33.55,18.23,25.19,96.3,15.33,29.09,20.55
15.65761,32.54961,2019,329,0,30.19,33.81,18.18,25.86,96.31,15.63,29,19.88
15.65761,32.54961,2019,330,0,24.35,34.29,18.7,25.88,96.25,15.59,28.92,20.43
15.65761,32.54961,2019,331,0,17.34,35.07,18.24,25.86,96.22,16.84,28.84,20.39
15.65761,32.54961,2019,332,0,20.09,34.14,18.4,25.65,96.31,15.74,28.76,20.61
15.65761,32.54961,2019,333,0,26.09,33.43,18.22,25.38,96.35,15.21,28.68,20.15
15.65761,32.54961,2019,334,0,26.47,33.44,17.92,25.05,96.3,15.52,28.61,20.26
15.65761,32.54961,2019,335,0,24.34,33.81,16.99,24.68,96.24,16.82,28.54,20.36
15.65761,32.54961,2019,336,0,24.55,32.99,16.63,23.98,96.32,16.36,28.47,20.56
15.65761,32.54961,2019,337,0,29.12,32.81,16.14,24.23,96.28,16.67,28.41,20.4
15.65761,32.54961,2019,338,0,26.75,32.74,17.15,24.25,96.27,15.58,28.35,20.3
15.65761,32.54961,2019,339,0,23.79,32.34,16.01,23.55,96.34,16.33,28.29,20.39
15.65761,32.54961,2019,340,0,35.04,33.51,17.17,25.05,96.31,16.34,28.24,19.85
15.65761,32.54961,2019,341,0,37.85,33.52,19.23,25.97,96.28,14.29,28.18,19.57
15.65761,32.54961,2019,342,0,27.84,31.68,16.09,23.39,96.35,15.59,28.14,20.17
15.65761,32.54961,2019,343,0,22.57,31.02,14.43,22.09,96.33,16.59,28.09,20.39
15.65761,32.54961,2019,344,0,21.73,32.78,14.27,22.88,96.27,18.52,28.05,19.85
15.65761,32.54961,2019,345,0,26.82,33.58,16.04,24.32,96.18,17.54,28.01,19.48
15.65761,32.54961,2019,346,0,21.39,35.25,17.38,25.87,96.21,17.87,27.98,19.33
15.65761,32.54961,2019,347,0,19.5,33.23,18.99,25.55,96.31,14.25,27.95,19.24
15.65761,32.54961,2019,348,0,20,33.03,17.76,24.52,96.46,15.27,27.92,19.34
15.65761,32.54961,2019,349,0,16.94,31.96,16.95,23.59,96.43,15.01,27.9,19.21
15.65761,32.54961,2019,350,0,16.74,28.69,14.54,20.95,96.48,14.15,27.88,19.71
15.65761,32.54961,2019,351,0,26.98,29.08,12.72,20.34,96.48,16.36,27.86,19.74
15.65761,32.54961,2019,352,0,32.26,29.73,13.58,20.92,96.54,16.15,27.85,19.78
15.65761,32.54961,2019,353,0,32.82,31.41,13.79,21.82,96.49,17.62,27.84,19.84
15.65761,32.54961,2019,354,0,34.6,32.54,14.63,23.11,96.38,17.92,27.84,19.51
15.65761,32.54961,2019,355,0,30.48,32.54,16.03,23.56,96.42,16.51,27.84,19.73
15.65761,32.54961,2019,356,0,29.96,31.74,15.87,23,96.43,15.87,27.84,19.69
15.65761,32.54961,2019,357,0,26.18,31.83,14.85,22.49,96.47,16.99,27.85,20.03
15.65761,32.54961,2019,358,0,22.55,31.28,14.22,21.83,96.47,17.06,27.86,20.11
15.65761,32.54961,2019,359,0,16.68,29.2,12.64,19.9,96.58,16.57,27.87,20.38
15.65761,32.54961,2019,360,0,22.21,28.51,11.04,18.9,96.54,17.46,27.89,20.19
15.65761,32.54961,2019,361,0,20.35,27.85,11.01,18.46,96.52,16.85,27.91,20.39
15.65761,32.54961,2019,362,0,24.07,28.4,10.46,18.55,96.43,17.94,27.94,20.53
15.65761,32.54961,2019,363,0,22.85,28.78,11.01,18.92,96.37,17.77,27.97,20.3
15.65761,32.54961,2019,364,0,19.8,29.38,10.72,19.26,96.41,18.66,28,20.39
15.65761,32.54961,2019,365,0,20.18,30.11,11.75,20.4,96.48,18.35,28.04,19.38
15.65761,32.54961,2020,1,0,20.35,31.59,13.46,21.83,96.37,18.13,28.08,19.54
15.65761,32.54961,2020,2,0,16.1,32.89,14.31,22.56,96.42,18.57,28.12,19.44
15.65761,32.54961,2020,3,0,21.04,28.04,13.89,20.2,96.66,14.15,28.17,19.6
15.65761,32.54961,2020,4,0,26.66,26.12,12.69,18.69,96.64,13.43,28.22,19.39
15.65761,32.54961,2020,5,0,20.18,24.7,11.43,17.23,96.7,13.27,28.28,19.88
15.65761,32.54961,2020,6,0,17.47,26.51,11.03,18.13,96.63,15.48,28.34,19.75
15.65761,32.54961,2020,7,0,16.22,28.92,12,19.81,96.62,16.93,28.4,19.36
15.65761,32.54961,2020,8,0,17.87,27.11,12.55,18.98,96.64,14.57,28.46,19.79
15.65761,32.54961,2020,9,0,23.48,24.98,10.1,16.78,96.69,14.88,28.53,20.45
15.65761,32.54961,2020,10,0,28.63,22.84,8.83,15.07,96.8,14.02,28.6,20.75
15.65761,32.54961,2020,11,0,24.73,24.18,7.65,15.1,96.84,16.53,28.68,21.05
15.65761,32.54961,2020,12,0,30.72,26.93,8.24,17.03,96.73,18.69,28.75,20.48
15.65761,32.54961,2020,13,0,23.39,29.39,11.39,19.69,96.56,18.01,28.83,20.53
15.65761,32.54961,2020,14,0,29.11,33.28,12.81,22.16,96.36,20.48,28.92,20.42
15.65761,32.54961,2020,15,0,34.2,34.57,14.33,23.39,96.19,20.23,29,20.84
15.65761,32.54961,2020,16,0,30.99,34.15,15.57,24.17,96.23,18.58,29.09,20.75
15.65761,32.54961,2020,17,0,25.39,30.41,14.59,21.61,96.5,15.82,29.18,21.1
15.65761,32.54961,2020,18,0,28.97,28.11,12.36,19.41,96.66,15.75,29.28,21
15.65761,32.54961,2020,19,0,29.76,27.01,11.49,18.53,96.69,15.52,29.37,21.19
15.65761,32.54961,2020,20,0,29.26,28.7,11.21,19.13,96.72,17.49,29.47,20.86
15.65761,32.54961,2020,21,0,23.31,26.83,10.39,17.79,96.69,16.44,29.58,21.5
15.65761,32.54961,2020,22,0,23.97,26.7,9.94,17.43,96.64,16.76,29.68,21.85
15.65761,32.54961,2020,23,0,23.12,25.59,8.67,16.37,96.79,16.92,29.78,21.96
15.65761,32.54961,2020,24,0,23.57,25.64,7.61,16.28,96.89,18.03,29.89,21.85
15.65761,32.54961,2020,25,0,21.58,26.21,9.01,16.9,96.97,17.2,30,22.36
15.65761,32.54961,2020,26,0,25.91,27.53,9.19,17.83,96.82,18.34,30.12,21.98
15.65761,32.54961,2020,27,0,23.05,27.81,10.45,18.41,96.62,17.36,30.23,22.19
15.65761,32.54961,2020,28,0,22.87,29.98,10.89,20,96.51,19.09,30.35,21.89
15.65761,32.54961,2020,29,0,20.21,29.35,12.51,20.03,96.6,16.84,30.46,22.33
15.65761,32.54961,2020,30,0,27.01,30.45,11.73,20.73,96.55,18.72,30.58,21
15.65761,32.54961,2020,31,0,22.88,29.58,13.2,20.59,96.58,16.38,30.7,21.97
15.65761,32.54961,2020,32,0,18.47,29.42,11.38,19.9,96.61,18.03,30.82,21.49
15.65761,32.54961,2020,33,0,22.47,30.19,12.72,20.89,96.58,17.47,30.95,21.51
15.65761,32.54961,2020,34,0,20.21,30.97,13.61,21.58,96.56,17.36,31.07,21.68
15.65761,32.54961,2020,35,0,14.06,30.38,12.25,20.57,96.54,18.13,31.2,21.91
15.65761,32.54961,2020,36,0,13.26,30.48,11.59,20.51,96.49,18.89,31.32,21.81
15.65761,32.54961,2020,37,0,13.19,32.97,14.67,23.08,96.58,18.3,31.45,21.4
15.65761,32.54961,2020,38,0,16.01,33.96,15.77,24.24,96.58,18.19,31.58,21.45
15.65761,32.54961,2020,39,0,17.06,31.76,16.3,23.21,96.67,15.45,31.71,21.76
15.65761,32.54961,2020,40,0,21.3,30.18,14.1,21.37,96.73,16.08,31.83,21.66
15.65761,32.54961,2020,41,0,20.62,28,13.2,19.56,96.77,14.8,31.96,22.29
15.65761,32.54961,2020,42,0,20.18,26.01,9.54,17.05,96.77,16.47,32.09,23.23
15.65761,32.54961,2020,43,0,18.72,28.15,9.45,18.07,96.72,18.7,32.22,22.53
15.65761,32.54961,2020,44,0,20.09,29.9,10.85,19.74,96.6,19.06,32.35,23.21
15.65761,32.54961,2020,45,0,22.23,33.52,12.34,22.47,96.3,21.18,32.48,23.05
15.65761,32.54961,2020,46,0,26.5,34.41,14.9,24.2,96.23,19.51,32.61,22.97
15.65761,32.54961,2020,47,0,21.71,33.22,15.98,23.94,96.31,17.24,32.74,22.97
15.65761,32.54961,2020,48,0,21.2,32.7,14.77,23.2,96.32,17.93,32.87,22.75
15.65761,32.54961,2020,49,0,22.52,31.54,15.09,22.81,96.44,16.45,33,22.45
15.65761,32.54961,2020,50,0,24.93,30.61,15.81,22.81,96.51,14.79,33.13,21.89
15.65761,32.54961,2020,51,0,21.82,29.65,15.08,21.72,96.52,14.57,33.26,22.8
15.65761,32.54961,2020,52,0,17.18,31.71,14.85,22.53,96.38,16.86,33.38,23.29
